tiff_file,distance,category,ground_truth
Dataset/ThermEval-D/Thermal_936,6ft,Chest,30.305030822753903
Dataset/ThermEval-D/Thermal_625,6ft,Person,31.53639411926269
Dataset/ThermEval-D/Thermal_625,6ft,Chest,30.64887428283692
Dataset/ThermEval-D/Thermal_784,2ft,Person,31.33668327331543
Dataset/ThermEval-D/Thermal_784,2ft,Chest,31.21443557739257
Dataset/ThermEval-D/Thermal_784,2ft,Nose,32.37083435058594
Dataset/ThermEval-D/Thermal_784,2ft,Forehead,34.481876373291016
Dataset/ThermEval-D/Thermal_881,2ft,Person,31.861560821533203
Dataset/ThermEval-D/Thermal_881,2ft,Chest,31.5817985534668
Dataset/ThermEval-D/Thermal_965,2ft,Person,32.35929489135742
Dataset/ThermEval-D/Thermal_965,2ft,Chest,32.18805313110352
Dataset/ThermEval-D/Thermal_892,6ft,Person,31.84845542907715
Dataset/ThermEval-D/Thermal_892,6ft,Chest,31.68138694763184
Dataset/ThermEval-D/Thermal_655,2ft,Person,31.431659698486328
Dataset/ThermEval-D/Thermal_655,2ft,Chest,31.617055892944336
Dataset/ThermEval-D/Thermal_655,2ft,Nose,32.091548919677734
Dataset/ThermEval-D/Thermal_945,6ft,Person,30.717884063720703
Dataset/ThermEval-D/Thermal_945,6ft,Chest,30.27581214904785
Dataset/ThermEval-D/Thermal_630,6ft,Person,31.45376968383789
Dataset/ThermEval-D/Thermal_630,6ft,Chest,30.510772705078125
Dataset/ThermEval-D/Thermal_630,6ft,Nose,31.471092224121094
Dataset/ThermEval-D/Thermal_656,2ft,Person,31.08609199523925
Dataset/ThermEval-D/Thermal_656,2ft,Chest,31.85987091064453
Dataset/ThermEval-D/Thermal_656,2ft,Nose,32.92304992675781
Dataset/ThermEval-D/Thermal_651,2ft,Person,31.21101188659668
Dataset/ThermEval-D/Thermal_651,2ft,Chest,31.346954345703125
Dataset/ThermEval-D/Thermal_651,2ft,Nose,32.59999465942383
Dataset/ThermEval-D/Thermal_963,2ft,Person,33.17723846435547
Dataset/ThermEval-D/Thermal_963,2ft,Chest,33.04472351074219
Dataset/ThermEval-D/Thermal_963,2ft,Nose,34.54117202758789
Dataset/ThermEval-D/Thermal_566,2ft,Person,31.29316139221192
Dataset/ThermEval-D/Thermal_566,2ft,Chest,30.874399185180664
Dataset/ThermEval-D/Thermal_566,2ft,Forehead,33.88290023803711
Dataset/ThermEval-D/Thermal_566,2ft,Nose,34.17955017089844
Dataset/ThermEval-D/Thermal_697,2ft,Person,31.249635696411133
Dataset/ThermEval-D/Thermal_697,2ft,Chest,30.86017417907715
Dataset/ThermEval-D/Thermal_697,2ft,Nose,32.531551361083984
Dataset/ThermEval-D/Thermal_697,2ft,Forehead,33.3157958984375
Dataset/ThermEval-D/Thermal_895,6ft,Person,31.582565307617188
Dataset/ThermEval-D/Thermal_895,6ft,Chest,31.33905982971192
Dataset/ThermEval-D/Thermal_780,10ft,Person,30.46267509460449
Dataset/ThermEval-D/Thermal_780,10ft,Chest,30.226049423217773
Dataset/ThermEval-D/Thermal_745,2ft,Person,33.17223358154297
Dataset/ThermEval-D/Thermal_745,2ft,Chest,32.61164474487305
Dataset/ThermEval-D/Thermal_745,2ft,Nose,34.672332763671875
Dataset/ThermEval-D/Thermal_1017,2ft,Person,31.21842193603516
Dataset/ThermEval-D/Thermal_1017,2ft,Chest,30.80350685119629
Dataset/ThermEval-D/Thermal_1017,2ft,Forehead,34.257816314697266
Dataset/ThermEval-D/Thermal_911,10ft,Person,30.49071311950684
Dataset/ThermEval-D/Thermal_911,10ft,Chest,30.85439682006836
Dataset/ThermEval-D/Thermal_913,10ft,Person,30.915998458862305
Dataset/ThermEval-D/Thermal_913,10ft,Chest,31.200761795043945
Dataset/ThermEval-D/Thermal_824,10ft,Person,30.28308486938477
Dataset/ThermEval-D/Thermal_824,10ft,Chest,31.281902313232425
Dataset/ThermEval-D/Thermal_886,6ft,Person,32.53837966918945
Dataset/ThermEval-D/Thermal_886,6ft,Chest,32.43849563598633
Dataset/ThermEval-D/Thermal_839,2ft,Person,33.16731262207031
Dataset/ThermEval-D/Thermal_839,2ft,Chest,32.59074020385742
Dataset/ThermEval-D/Thermal_839,2ft,Forehead,35.0529899597168
Dataset/ThermEval-D/Thermal_720,6ft,Person,32.5037841796875
Dataset/ThermEval-D/Thermal_720,6ft,Chest,32.21756362915039
Dataset/ThermEval-D/Thermal_726,10ft,Person,32.80839920043945
Dataset/ThermEval-D/Thermal_726,10ft,Chest,32.9805908203125
Dataset/ThermEval-D/Thermal_562,2ft,Person,31.2473373413086
Dataset/ThermEval-D/Thermal_562,2ft,Chest,30.289777755737305
Dataset/ThermEval-D/Thermal_562,2ft,Forehead,33.52272415161133
Dataset/ThermEval-D/Thermal_562,2ft,Nose,33.437503814697266
Dataset/ThermEval-D/Thermal_620,6ft,Person,31.796804428100582
Dataset/ThermEval-D/Thermal_620,6ft,Chest,30.91764068603516
Dataset/ThermEval-D/Thermal_1036,10ft,Person,32.22038269042969
Dataset/ThermEval-D/Thermal_1036,10ft,Chest,32.556034088134766
Dataset/ThermEval-D/Thermal_842,6ft,Person,32.88175964355469
Dataset/ThermEval-D/Thermal_842,6ft,Chest,32.66377639770508
Dataset/ThermEval-D/Thermal_842,6ft,Forehead,34.71237564086914
Dataset/ThermEval-D/Thermal_612,2ft,Person,31.67141342163086
Dataset/ThermEval-D/Thermal_612,2ft,Chest,30.950756072998047
Dataset/ThermEval-D/Thermal_612,2ft,Forehead,33.61384582519531
Dataset/ThermEval-D/Thermal_612,2ft,Nose,33.8479118347168
Dataset/ThermEval-D/Thermal_1015,2ft,Person,31.69904518127441
Dataset/ThermEval-D/Thermal_1015,2ft,Chest,31.36711311340332
Dataset/ThermEval-D/Thermal_1015,2ft,Forehead,34.04863739013672
Dataset/ThermEval-D/Thermal_1015,2ft,Nose,32.278358459472656
Dataset/ThermEval-D/Thermal_915,10ft,Person,30.56183242797852
Dataset/ThermEval-D/Thermal_915,10ft,Chest,30.75791358947754
Dataset/ThermEval-D/Thermal_1021,6ft,Person,32.63594055175781
Dataset/ThermEval-D/Thermal_1021,6ft,Chest,32.564239501953125
Dataset/ThermEval-D/Thermal_1021,6ft,Forehead,35.52326965332031
Dataset/ThermEval-D/Thermal_897,6ft,Person,31.061019897460938
Dataset/ThermEval-D/Thermal_897,6ft,Chest,30.995344161987305
Dataset/ThermEval-D/Thermal_749,2ft,Person,32.405399322509766
Dataset/ThermEval-D/Thermal_749,2ft,Chest,31.861656188964844
Dataset/ThermEval-D/Thermal_749,2ft,Forehead,34.93485641479492
Dataset/ThermEval-D/Thermal_774,10ft,Person,30.22957992553711
Dataset/ThermEval-D/Thermal_774,10ft,Chest,30.107458114624023
Dataset/ThermEval-D/Thermal_1005,10ft,Person,31.559680938720703
Dataset/ThermEval-D/Thermal_1005,10ft,Chest,32.55466842651367
Dataset/ThermEval-D/Thermal_1027,6ft,Person,31.39887046813965
Dataset/ThermEval-D/Thermal_1027,6ft,Chest,31.285629272460938
Dataset/ThermEval-D/Thermal_1027,6ft,Forehead,34.47377014160156
Dataset/ThermEval-D/Thermal_991,10ft,Person,33.49705123901367
Dataset/ThermEval-D/Thermal_991,10ft,Chest,34.63134765625
Dataset/ThermEval-D/Thermal_1008,2ft,Person,33.605064392089844
Dataset/ThermEval-D/Thermal_1008,2ft,Chest,33.47771453857422
Dataset/ThermEval-D/Thermal_1008,2ft,Forehead,36.61770248413086
Dataset/ThermEval-D/Thermal_601,2ft,Person,33.337684631347656
Dataset/ThermEval-D/Thermal_601,2ft,Chest,32.819419860839844
Dataset/ThermEval-D/Thermal_601,2ft,Forehead,34.5876350402832
Dataset/ThermEval-D/Thermal_601,2ft,Nose,34.69926071166992
Dataset/ThermEval-D/Thermal_521,2ft,Person,30.26782989501953
Dataset/ThermEval-D/Thermal_521,2ft,Forehead,32.80082702636719
Dataset/ThermEval-D/Thermal_521,2ft,Chest,29.625476837158203
Dataset/ThermEval-D/Thermal_521,2ft,Nose,33.33789825439453
Dataset/ThermEval-D/Thermal_964,2ft,Person,32.765716552734375
Dataset/ThermEval-D/Thermal_964,2ft,Chest,32.55751037597656
Dataset/ThermEval-D/Thermal_964,2ft,Forehead,34.84178924560547
Dataset/ThermEval-D/Thermal_1028,6ft,Person,31.20779800415039
Dataset/ThermEval-D/Thermal_1028,6ft,Chest,31.140941619873047
Dataset/ThermEval-D/Thermal_1028,6ft,Forehead,34.30815887451172
Dataset/ThermEval-D/Thermal_919,2ft,Person,30.26208877563477
Dataset/ThermEval-D/Thermal_919,2ft,Chest,30.126638412475582
Dataset/ThermEval-D/Thermal_919,2ft,Forehead,32.846534729003906
Dataset/ThermEval-D/Thermal_896,6ft,Person,31.262338638305664
Dataset/ThermEval-D/Thermal_896,6ft,Chest,31.28417587280273
Dataset/ThermEval-D/Thermal_829,2ft,Person,33.459266662597656
Dataset/ThermEval-D/Thermal_829,2ft,Chest,32.79147720336914
Dataset/ThermEval-D/Thermal_580,6ft,Person,31.452974319458008
Dataset/ThermEval-D/Thermal_580,6ft,Chest,30.27956771850586
Dataset/ThermEval-D/Thermal_645,10ft,Person,30.56821823120117
Dataset/ThermEval-D/Thermal_645,10ft,Chest,29.874147415161133
Dataset/ThermEval-D/Thermal_781,2ft,Person,31.63143920898437
Dataset/ThermEval-D/Thermal_781,2ft,Nose,32.39303207397461
Dataset/ThermEval-D/Thermal_781,2ft,Chest,31.50251007080078
Dataset/ThermEval-D/Thermal_683,10ft,Person,29.943096160888672
Dataset/ThermEval-D/Thermal_683,10ft,Chest,29.785539627075195
Dataset/ThermEval-D/Thermal_713,6ft,Person,32.302982330322266
Dataset/ThermEval-D/Thermal_713,6ft,Chest,32.03852462768555
Dataset/ThermEval-D/Thermal_1034,6ft,Person,31.69856834411621
Dataset/ThermEval-D/Thermal_1034,6ft,Chest,31.444047927856445
Dataset/ThermEval-D/Thermal_1034,6ft,Forehead,33.60975646972656
Dataset/ThermEval-D/Thermal_739,2ft,Person,33.16471099853516
Dataset/ThermEval-D/Thermal_739,2ft,Chest,32.5113410949707
Dataset/ThermEval-D/Thermal_739,2ft,Forehead,35.73527526855469
Dataset/ThermEval-D/Thermal_739,2ft,Nose,35.916236877441406
Dataset/ThermEval-D/Thermal_555,10ft,Person,30.45982360839844
Dataset/ThermEval-D/Thermal_555,10ft,Chest,29.5417423248291
Dataset/ThermEval-D/Thermal_727,10ft,Person,32.6558837890625
Dataset/ThermEval-D/Thermal_727,10ft,Chest,32.84989929199219
Dataset/ThermEval-D/Thermal_845,6ft,Person,32.83405303955078
Dataset/ThermEval-D/Thermal_845,6ft,Chest,32.16136932373047
Dataset/ThermEval-D/Thermal_805,6ft,Person,30.50224494934082
Dataset/ThermEval-D/Thermal_805,6ft,Chest,30.99571418762207
Dataset/ThermEval-D/Thermal_832,2ft,Person,33.57974624633789
Dataset/ThermEval-D/Thermal_832,2ft,Chest,32.881385803222656
Dataset/ThermEval-D/Thermal_832,2ft,Nose,35.23035430908203
Dataset/ThermEval-D/Thermal_951,10ft,Person,29.81219291687012
Dataset/ThermEval-D/Thermal_951,10ft,Chest,29.627439498901367
Dataset/ThermEval-D/Thermal_519,2ft,Person,30.608442306518555
Dataset/ThermEval-D/Thermal_519,2ft,Chest,29.77845573425293
Dataset/ThermEval-D/Thermal_519,2ft,Nose,33.37840270996094
Dataset/ThermEval-D/Thermal_852,6ft,Person,32.61736297607422
Dataset/ThermEval-D/Thermal_852,6ft,Chest,32.179588317871094
Dataset/ThermEval-D/Thermal_852,6ft,Nose,33.7411994934082
Dataset/ThermEval-D/Thermal_885,2ft,Person,31.96576690673828
Dataset/ThermEval-D/Thermal_885,2ft,Chest,31.61648368835449
Dataset/ThermEval-D/Thermal_885,2ft,Forehead,33.909278869628906
Dataset/ThermEval-D/Thermal_885,2ft,Nose,33.51008987426758
Dataset/ThermEval-D/Thermal_742,2ft,Person,32.123016357421875
Dataset/ThermEval-D/Thermal_742,2ft,Chest,31.47814178466797
Dataset/ThermEval-D/Thermal_595,10ft,Person,30.13797378540039
Dataset/ThermEval-D/Thermal_595,10ft,Chest,29.1654052734375
Dataset/ThermEval-D/Thermal_786,2ft,Person,31.335351943969727
Dataset/ThermEval-D/Thermal_786,2ft,Chest,31.17476272583008
Dataset/ThermEval-D/Thermal_764,6ft,Person,31.86011505126953
Dataset/ThermEval-D/Thermal_764,6ft,Chest,31.508602142333984
Dataset/ThermEval-D/Thermal_735,10ft,Person,31.81436347961425
Dataset/ThermEval-D/Thermal_735,10ft,Chest,31.836856842041016
Dataset/ThermEval-D/Thermal_893,6ft,Person,31.559511184692383
Dataset/ThermEval-D/Thermal_893,6ft,Chest,31.333187103271484
Dataset/ThermEval-D/Thermal_688,10ft,Person,29.84871292114257
Dataset/ThermEval-D/Thermal_688,10ft,Chest,29.63298988342285
Dataset/ThermEval-D/Thermal_920,2ft,Person,29.881521224975582
Dataset/ThermEval-D/Thermal_920,2ft,Chest,29.646221160888672
Dataset/ThermEval-D/Thermal_920,2ft,Forehead,33.23564147949219
Dataset/ThermEval-D/Thermal_912,10ft,Person,30.879865646362305
Dataset/ThermEval-D/Thermal_912,10ft,Chest,31.084829330444336
Dataset/ThermEval-D/Thermal_836,2ft,Person,33.34740447998047
Dataset/ThermEval-D/Thermal_836,2ft,Chest,32.7507209777832
Dataset/ThermEval-D/Thermal_836,2ft,Forehead,35.14908599853516
Dataset/ThermEval-D/Thermal_948,10ft,Person,31.14452743530273
Dataset/ThermEval-D/Thermal_948,10ft,Chest,30.88298416137696
Dataset/ThermEval-D/Thermal_633,10ft,Person,32.41986083984375
Dataset/ThermEval-D/Thermal_633,10ft,Chest,31.677335739135746
Dataset/ThermEval-D/Thermal_583,6ft,Person,31.52459526062012
Dataset/ThermEval-D/Thermal_583,6ft,Chest,30.445959091186523
Dataset/ThermEval-D/Thermal_583,6ft,Forehead,33.594703674316406
Dataset/ThermEval-D/Thermal_723,10ft,Person,33.61618423461914
Dataset/ThermEval-D/Thermal_723,10ft,Chest,33.80729293823242
Dataset/ThermEval-D/Thermal_716,6ft,Person,32.064823150634766
Dataset/ThermEval-D/Thermal_716,6ft,Chest,31.92570877075196
Dataset/ThermEval-D/Thermal_993,10ft,Person,33.48857116699219
Dataset/ThermEval-D/Thermal_993,10ft,Chest,34.425682067871094
Dataset/ThermEval-D/Thermal_685,10ft,Person,29.76259422302246
Dataset/ThermEval-D/Thermal_685,10ft,Chest,29.58115577697754
Dataset/ThermEval-D/Thermal_967,2ft,Person,33.492000579833984
Dataset/ThermEval-D/Thermal_967,2ft,Forehead,35.530029296875
Dataset/ThermEval-D/Thermal_967,2ft,Nose,34.743099212646484
Dataset/ThermEval-D/Thermal_967,2ft,Chest,33.26095962524414
Dataset/ThermEval-D/Thermal_725,10ft,Person,33.182823181152344
Dataset/ThermEval-D/Thermal_725,10ft,Chest,33.34208297729492
Dataset/ThermEval-D/Thermal_870,10ft,Person,31.616151809692383
Dataset/ThermEval-D/Thermal_870,10ft,Chest,31.480445861816406
Dataset/ThermEval-D/Thermal_994,10ft,Person,33.16862487792969
Dataset/ThermEval-D/Thermal_994,10ft,Chest,34.33012390136719
Dataset/ThermEval-D/Thermal_573,6ft,Person,32.43508529663086
Dataset/ThermEval-D/Thermal_573,6ft,Chest,31.431978225708008
Dataset/ThermEval-D/Thermal_573,6ft,Forehead,34.4688720703125
Dataset/ThermEval-D/Thermal_649,2ft,Person,31.90286064147949
Dataset/ThermEval-D/Thermal_649,2ft,Chest,32.024444580078125
Dataset/ThermEval-D/Thermal_649,2ft,Nose,32.63663864135742
Dataset/ThermEval-D/Thermal_649,2ft,Forehead,34.453590393066406
Dataset/ThermEval-D/Thermal_541,10ft,Person,31.07430458068848
Dataset/ThermEval-D/Thermal_541,10ft,Chest,30.584291458129883
Dataset/ThermEval-D/Thermal_541,10ft,Forehead,33.180355072021484
Dataset/ThermEval-D/Thermal_968,2ft,Person,32.99121856689453
Dataset/ThermEval-D/Thermal_968,2ft,Chest,32.869510650634766
Dataset/ThermEval-D/Thermal_968,2ft,Forehead,35.04209518432617
Dataset/ThermEval-D/Thermal_906,10ft,Person,30.69735145568848
Dataset/ThermEval-D/Thermal_906,10ft,Chest,30.833885192871094
Dataset/ThermEval-D/Thermal_864,10ft,Person,32.214115142822266
Dataset/ThermEval-D/Thermal_864,10ft,Chest,32.1474494934082
Dataset/ThermEval-D/Thermal_1026,6ft,Person,31.443580627441406
Dataset/ThermEval-D/Thermal_1026,6ft,Chest,31.33138465881348
Dataset/ThermEval-D/Thermal_775,10ft,Person,31.30716896057129
Dataset/ThermEval-D/Thermal_775,10ft,Chest,31.042192459106445
Dataset/ThermEval-D/Thermal_526,6ft,Person,32.98796844482422
Dataset/ThermEval-D/Thermal_526,6ft,Forehead,34.42523956298828
Dataset/ThermEval-D/Thermal_526,6ft,Nose,35.4157829284668
Dataset/ThermEval-D/Thermal_526,6ft,Chest,31.9906063079834
Dataset/ThermEval-D/Thermal_1030,6ft,Person,31.115861892700195
Dataset/ThermEval-D/Thermal_1030,6ft,Forehead,33.39978790283203
Dataset/ThermEval-D/Thermal_1030,6ft,Nose,32.16907501220703
Dataset/ThermEval-D/Thermal_1030,6ft,Chest,31.04320335388184
Dataset/ThermEval-D/Thermal_569,2ft,Person,30.56160545349121
Dataset/ThermEval-D/Thermal_569,2ft,Forehead,32.58332443237305
Dataset/ThermEval-D/Thermal_569,2ft,Nose,33.16413116455078
Dataset/ThermEval-D/Thermal_569,2ft,Chest,29.97640037536621
Dataset/ThermEval-D/Thermal_977,6ft,Person,34.028560638427734
Dataset/ThermEval-D/Thermal_977,6ft,Forehead,36.324317932128906
Dataset/ThermEval-D/Thermal_977,6ft,Chest,34.34196472167969
