tiff_file,category,ground_truth
Dataset/ThermEval-D/Thermal_851,chest,"[0.42, 0.53, 0.53, 0.69]"
Dataset/ThermEval-D/Thermal_707,person,"[0.4, 0.3, 0.72, 0.99]"
Dataset/ThermEval-D/Thermal_707,chest,"[0.5, 0.51, 0.63, 0.73]"
Dataset/ThermEval-D/Thermal_673,person,"[0.25, 0.36, 0.54, 0.99]"
Dataset/ThermEval-D/Thermal_673,chest,"[0.35, 0.51, 0.47, 0.71]"
Dataset/ThermEval-D/Thermal_664,person,"[0.25, 0.36, 0.54, 0.99]"
Dataset/ThermEval-D/Thermal_664,chest,"[0.35, 0.52, 0.48, 0.71]"
Dataset/ThermEval-D/Thermal_806,person,"[0.36, 0.38, 0.62, 0.99]"
Dataset/ThermEval-D/Thermal_806,chest,"[0.45, 0.54, 0.56, 0.72]"
Dataset/ThermEval-D/Thermal_544,person,"[0.43, 0.39, 0.63, 0.94]"
Dataset/ThermEval-D/Thermal_544,chest,"[0.5, 0.51, 0.59, 0.64]"
Dataset/ThermEval-D/Thermal_544,forehead,"[0.5, 0.41, 0.54, 0.44]"
Dataset/ThermEval-D/Thermal_1014,person,"[0.19, 0.08, 0.84, 0.99]"
Dataset/ThermEval-D/Thermal_1014,chest,"[0.39, 0.49, 0.66, 0.89]"
Dataset/ThermEval-D/Thermal_1014,forehead,"[0.4, 0.19, 0.53, 0.27]"
Dataset/ThermEval-D/Thermal_1014,nose,"[0.41, 0.29, 0.45, 0.35]"
Dataset/ThermEval-D/Thermal_540,person,"[0.38, 0.34, 0.71, 0.99]"
Dataset/ThermEval-D/Thermal_540,chest,"[0.48, 0.55, 0.6, 0.71]"
Dataset/ThermEval-D/Thermal_835,person,"[0.35, 0.31, 0.74, 0.99]"
Dataset/ThermEval-D/Thermal_835,chest,"[0.43, 0.55, 0.65, 0.85]"
Dataset/ThermEval-D/Thermal_835,forehead,"[0.48, 0.4, 0.56, 0.45]"
Dataset/ThermEval-D/Thermal_835,nose,"[0.49, 0.46, 0.52, 0.52]"
Dataset/ThermEval-D/Thermal_567,person,"[0.32, 0.17, 0.86, 0.99]"
Dataset/ThermEval-D/Thermal_567,chest,"[0.46, 0.53, 0.74, 0.99]"
Dataset/ThermEval-D/Thermal_567,forehead,"[0.57, 0.28, 0.7, 0.37]"
Dataset/ThermEval-D/Thermal_567,nose,"[0.64, 0.4, 0.68, 0.46]"
Dataset/ThermEval-D/Thermal_857,person,"[0.45, 0.42, 0.59, 0.95]"
Dataset/ThermEval-D/Thermal_857,chest,"[0.49, 0.53, 0.56, 0.61]"
Dataset/ThermEval-D/Thermal_674,person,"[0.25, 0.36, 0.54, 0.99]"
Dataset/ThermEval-D/Thermal_674,chest,"[0.36, 0.5, 0.46, 0.69]"
Dataset/ThermEval-D/Thermal_638,person,"[0.36, 0.4, 0.56, 0.94]"
Dataset/ThermEval-D/Thermal_638,chest,"[0.41, 0.52, 0.5, 0.63]"
Dataset/ThermEval-D/Thermal_890,person,"[0.42, 0.34, 0.72, 0.99]"
Dataset/ThermEval-D/Thermal_890,chest,"[0.5, 0.52, 0.63, 0.72]"
Dataset/ThermEval-D/Thermal_762,person,"[0.39, 0.4, 0.74, 0.99]"
Dataset/ThermEval-D/Thermal_762,chest,"[0.51, 0.56, 0.64, 0.77]"
Dataset/ThermEval-D/Thermal_704,person,"[0.32, 0.1, 0.81, 0.99]"
Dataset/ThermEval-D/Thermal_704,chest,"[0.44, 0.49, 0.74, 0.96]"
Dataset/ThermEval-D/Thermal_704,forehead,"[0.59, 0.24, 0.71, 0.31]"
Dataset/ThermEval-D/Thermal_850,person,"[0.38, 0.38, 0.61, 0.99]"
Dataset/ThermEval-D/Thermal_850,chest,"[0.43, 0.53, 0.54, 0.69]"
Dataset/ThermEval-D/Thermal_998,person,"[0.45, 0.42, 0.63, 0.96]"
Dataset/ThermEval-D/Thermal_998,chest,"[0.49, 0.54, 0.58, 0.63]"
Dataset/ThermEval-D/Thermal_981,person,"[0.42, 0.39, 0.68, 0.99]"
Dataset/ThermEval-D/Thermal_981,chest,"[0.5, 0.55, 0.61, 0.69]"
Dataset/ThermEval-D/Thermal_818,person,"[0.46, 0.41, 0.61, 0.96]"
Dataset/ThermEval-D/Thermal_818,chest,"[0.51, 0.53, 0.58, 0.66]"
Dataset/ThermEval-D/Thermal_694,person,"[0.32, 0.09, 0.81, 0.99]"
Dataset/ThermEval-D/Thermal_694,chest,"[0.42, 0.48, 0.73, 0.97]"
Dataset/ThermEval-D/Thermal_694,forehead,"[0.56, 0.18, 0.68, 0.25]"
Dataset/ThermEval-D/Thermal_694,nose,"[0.64, 0.26, 0.68, 0.32]"
Dataset/ThermEval-D/Thermal_747,person,"[0.34, 0.27, 0.83, 0.99]"
Dataset/ThermEval-D/Thermal_747,chest,"[0.47, 0.61, 0.72, 0.97]"
Dataset/ThermEval-D/Thermal_747,forehead,"[0.46, 0.39, 0.58, 0.46]"
Dataset/ThermEval-D/Thermal_747,nose,"[0.48, 0.48, 0.53, 0.54]"
Dataset/ThermEval-D/Thermal_880,person,"[0.33, 0.16, 0.78, 0.99]"
Dataset/ThermEval-D/Thermal_880,chest,"[0.43, 0.46, 0.67, 0.89]"
Dataset/ThermEval-D/Thermal_880,nose,"[0.44, 0.27, 0.47, 0.31]"
Dataset/ThermEval-D/Thermal_880,forehead,"[0.45, 0.2, 0.53, 0.25]"
Dataset/ThermEval-D/Thermal_1046,person,"[0.43, 0.36, 0.63, 0.95]"
Dataset/ThermEval-D/Thermal_1046,chest,"[0.48, 0.49, 0.59, 0.65]"
Dataset/ThermEval-D/Thermal_817,person,"[0.46, 0.41, 0.61, 0.96]"
Dataset/ThermEval-D/Thermal_817,chest,"[0.52, 0.52, 0.58, 0.66]"
Dataset/ThermEval-D/Thermal_631,person,"[0.36, 0.39, 0.56, 0.95]"
Dataset/ThermEval-D/Thermal_631,chest,"[0.41, 0.52, 0.51, 0.62]"
Dataset/ThermEval-D/Thermal_539,person,"[0.38, 0.34, 0.71, 0.99]"
Dataset/ThermEval-D/Thermal_539,chest,"[0.48, 0.54, 0.62, 0.72]"
Dataset/ThermEval-D/Thermal_539,forehead,"[0.49, 0.41, 0.53, 0.45]"
Dataset/ThermEval-D/Thermal_802,person,"[0.37, 0.38, 0.62, 0.99]"
Dataset/ThermEval-D/Thermal_802,chest,"[0.45, 0.53, 0.58, 0.75]"
Dataset/ThermEval-D/Thermal_802,nose,"[0.53, 0.42, 0.54, 0.46]"
Dataset/ThermEval-D/Thermal_681,person,"[0.33, 0.4, 0.53, 0.95]"
Dataset/ThermEval-D/Thermal_681,chest,"[0.38, 0.51, 0.47, 0.66]"
Dataset/ThermEval-D/Thermal_902,person,"[0.47, 0.41, 0.67, 0.95]"
Dataset/ThermEval-D/Thermal_902,chest,"[0.52, 0.52, 0.6, 0.66]"
Dataset/ThermEval-D/Thermal_622,person,"[0.31, 0.35, 0.62, 0.99]"
Dataset/ThermEval-D/Thermal_622,chest,"[0.4, 0.51, 0.54, 0.7]"
Dataset/ThermEval-D/Thermal_559,person,"[0.3, 0.16, 0.87, 0.99]"
Dataset/ThermEval-D/Thermal_559,chest,"[0.45, 0.52, 0.74, 0.98]"
Dataset/ThermEval-D/Thermal_559,forehead,"[0.48, 0.21, 0.58, 0.3]"
Dataset/ThermEval-D/Thermal_559,nose,"[0.5, 0.32, 0.53, 0.39]"
Dataset/ThermEval-D/Thermal_944,person,"[0.27, 0.38, 0.57, 0.99]"
Dataset/ThermEval-D/Thermal_944,chest,"[0.35, 0.55, 0.5, 0.74]"
Dataset/ThermEval-D/Thermal_985,person,"[0.42, 0.38, 0.69, 0.99]"
Dataset/ThermEval-D/Thermal_985,chest,"[0.48, 0.57, 0.61, 0.69]"
Dataset/ThermEval-D/Thermal_548,person,"[0.43, 0.39, 0.63, 0.93]"
Dataset/ThermEval-D/Thermal_548,chest,"[0.5, 0.49, 0.59, 0.63]"
Dataset/ThermEval-D/Thermal_821,person,"[0.47, 0.42, 0.62, 0.96]"
Dataset/ThermEval-D/Thermal_821,chest,"[0.51, 0.52, 0.58, 0.68]"
Dataset/ThermEval-D/Thermal_609,person,"[0.23, 0.21, 0.72, 0.99]"
Dataset/ThermEval-D/Thermal_609,chest,"[0.33, 0.55, 0.58, 0.9]"
Dataset/ThermEval-D/Thermal_609,nose,"[0.52, 0.29, 0.55, 0.32]"
Dataset/ThermEval-D/Thermal_609,forehead,"[0.47, 0.25, 0.52, 0.27]"
Dataset/ThermEval-D/Thermal_976,person,"[0.42, 0.38, 0.69, 0.99]"
Dataset/ThermEval-D/Thermal_976,chest,"[0.5, 0.55, 0.61, 0.7]"
Dataset/ThermEval-D/Thermal_976,forehead,"[0.53, 0.43, 0.59, 0.46]"
Dataset/ThermEval-D/Thermal_929,person,"[0.09, 0.24, 0.7, 0.99]"
Dataset/ThermEval-D/Thermal_929,chest,"[0.29, 0.52, 0.52, 0.9]"
Dataset/ThermEval-D/Thermal_929,forehead,"[0.39, 0.3, 0.5, 0.39]"
Dataset/ThermEval-D/Thermal_929,nose,"[0.45, 0.41, 0.48, 0.46]"
Dataset/ThermEval-D/Thermal_1020,person,"[0.16, 0.09, 0.82, 0.99]"
Dataset/ThermEval-D/Thermal_1020,chest,"[0.39, 0.47, 0.71, 0.95]"
Dataset/ThermEval-D/Thermal_1020,nose,"[0.48, 0.22, 0.52, 0.28]"
Dataset/ThermEval-D/Thermal_1020,forehead,"[0.54, 0.16, 0.61, 0.24]"
Dataset/ThermEval-D/Thermal_734,person,"[0.46, 0.37, 0.67, 0.94]"
Dataset/ThermEval-D/Thermal_734,chest,"[0.53, 0.5, 0.61, 0.66]"
Dataset/ThermEval-D/Thermal_537,person,"[0.38, 0.34, 0.71, 0.99]"
Dataset/ThermEval-D/Thermal_537,chest,"[0.47, 0.51, 0.6, 0.71]"
Dataset/ThermEval-D/Thermal_537,forehead,"[0.55, 0.4, 0.61, 0.45]"
Dataset/ThermEval-D/Thermal_935,person,"[0.27, 0.38, 0.57, 0.99]"
Dataset/ThermEval-D/Thermal_935,chest,"[0.37, 0.52, 0.48, 0.74]"
Dataset/ThermEval-D/Thermal_882,person,"[0.33, 0.16, 0.78, 0.99]"
Dataset/ThermEval-D/Thermal_882,chest,"[0.44, 0.48, 0.69, 0.88]"
Dataset/ThermEval-D/Thermal_882,nose,"[0.59, 0.38, 0.62, 0.43]"
Dataset/ThermEval-D/Thermal_923,person,"[0.09, 0.27, 0.7, 0.99]"
Dataset/ThermEval-D/Thermal_923,chest,"[0.29, 0.51, 0.52, 0.92]"
Dataset/ThermEval-D/Thermal_686,person,"[0.32, 0.41, 0.53, 0.95]"
Dataset/ThermEval-D/Thermal_686,chest,"[0.37, 0.53, 0.47, 0.68]"
Dataset/ThermEval-D/Thermal_916,person,"[0.09, 0.24, 0.7, 0.99]"
Dataset/ThermEval-D/Thermal_916,chest,"[0.3, 0.53, 0.52, 0.92]"
Dataset/ThermEval-D/Thermal_916,forehead,"[0.36, 0.26, 0.46, 0.32]"
Dataset/ThermEval-D/Thermal_916,nose,"[0.4, 0.33, 0.43, 0.37]"
Dataset/ThermEval-D/Thermal_846,person,"[0.38, 0.4, 0.61, 0.99]"
Dataset/ThermEval-D/Thermal_846,chest,"[0.43, 0.54, 0.54, 0.7]"
Dataset/ThermEval-D/Thermal_779,person,"[0.45, 0.45, 0.66, 0.97]"
Dataset/ThermEval-D/Thermal_779,chest,"[0.53, 0.55, 0.6, 0.66]"
Dataset/ThermEval-D/Thermal_1010,person,"[0.18, 0.14, 0.84, 0.99]"
Dataset/ThermEval-D/Thermal_1010,chest,"[0.35, 0.55, 0.67, 0.96]"
Dataset/ThermEval-D/Thermal_1010,nose,"[0.36, 0.39, 0.38, 0.43]"
Dataset/ThermEval-D/Thermal_1010,forehead,"[0.33, 0.29, 0.38, 0.34]"
Dataset/ThermEval-D/Thermal_759,person,"[0.39, 0.4, 0.74, 0.99]"
Dataset/ThermEval-D/Thermal_759,chest,"[0.52, 0.56, 0.63, 0.77]"
Dataset/ThermEval-D/Thermal_938,person,"[0.27, 0.39, 0.57, 0.99]"
Dataset/ThermEval-D/Thermal_938,chest,"[0.36, 0.52, 0.48, 0.75]"
Dataset/ThermEval-D/Thermal_603,person,"[0.23, 0.21, 0.72, 0.99]"
Dataset/ThermEval-D/Thermal_603,chest,"[0.34, 0.55, 0.6, 0.88]"
Dataset/ThermEval-D/Thermal_603,forehead,"[0.52, 0.28, 0.57, 0.32]"
Dataset/ThermEval-D/Thermal_603,nose,"[0.56, 0.34, 0.58, 0.38]"
Dataset/ThermEval-D/Thermal_605,person,"[0.23, 0.21, 0.72, 0.99]"
Dataset/ThermEval-D/Thermal_605,chest,"[0.33, 0.52, 0.61, 0.95]"
Dataset/ThermEval-D/Thermal_605,forehead,"[0.38, 0.27, 0.45, 0.33]"
Dataset/ThermEval-D/Thermal_605,nose,"[0.36, 0.35, 0.39, 0.4]"
Dataset/ThermEval-D/Thermal_988,person,"[0.42, 0.39, 0.68, 0.99]"
Dataset/ThermEval-D/Thermal_988,chest,"[0.49, 0.55, 0.61, 0.73]"
Dataset/ThermEval-D/Thermal_800,person,"[0.37, 0.38, 0.62, 0.99]"
Dataset/ThermEval-D/Thermal_800,chest,"[0.45, 0.55, 0.58, 0.71]"
Dataset/ThermEval-D/Thermal_629,person,"[0.31, 0.34, 0.62, 0.99]"
Dataset/ThermEval-D/Thermal_629,chest,"[0.39, 0.54, 0.54, 0.68]"
Dataset/ThermEval-D/Thermal_698,person,"[0.32, 0.11, 0.81, 0.99]"
Dataset/ThermEval-D/Thermal_698,chest,"[0.43, 0.48, 0.72, 0.98]"
Dataset/ThermEval-D/Thermal_698,forehead,"[0.49, 0.18, 0.56, 0.24]"
Dataset/ThermEval-D/Thermal_698,nose,"[0.46, 0.23, 0.5, 0.28]"
Dataset/ThermEval-D/Thermal_578,person,"[0.4, 0.34, 0.72, 0.99]"
Dataset/ThermEval-D/Thermal_578,chest,"[0.5, 0.54, 0.65, 0.69]"
Dataset/ThermEval-D/Thermal_814,person,"[0.47, 0.41, 0.61, 0.96]"
Dataset/ThermEval-D/Thermal_814,chest,"[0.51, 0.53, 0.59, 0.68]"
Dataset/ThermEval-D/Thermal_841,person,"[0.38, 0.37, 0.61, 0.99]"
Dataset/ThermEval-D/Thermal_841,chest,"[0.43, 0.53, 0.54, 0.69]"
Dataset/ThermEval-D/Thermal_602,person,"[0.22, 0.21, 0.73, 0.99]"
Dataset/ThermEval-D/Thermal_602,chest,"[0.33, 0.56, 0.58, 0.89]"
Dataset/ThermEval-D/Thermal_602,forehead,"[0.47, 0.28, 0.55, 0.32]"
Dataset/ThermEval-D/Thermal_602,nose,"[0.51, 0.34, 0.53, 0.37]"
Dataset/ThermEval-D/Thermal_611,person,"[0.23, 0.22, 0.71, 0.99]"
Dataset/ThermEval-D/Thermal_611,chest,"[0.34, 0.52, 0.61, 0.96]"
Dataset/ThermEval-D/Thermal_611,forehead,"[0.52, 0.33, 0.61, 0.4]"
Dataset/ThermEval-D/Thermal_611,nose,"[0.57, 0.43, 0.59, 0.47]"
Dataset/ThermEval-D/Thermal_1031,person,"[0.37, 0.3, 0.69, 0.99]"
Dataset/ThermEval-D/Thermal_1031,chest,"[0.46, 0.5, 0.61, 0.73]"
Dataset/ThermEval-D/Thermal_1031,forehead,"[0.52, 0.33, 0.56, 0.38]"
Dataset/ThermEval-D/Thermal_667,person,"[0.25, 0.35, 0.54, 0.99]"
Dataset/ThermEval-D/Thermal_667,chest,"[0.35, 0.52, 0.45, 0.67]"
Dataset/ThermEval-D/Thermal_551,person,"[0.43, 0.4, 0.63, 0.93]"
Dataset/ThermEval-D/Thermal_551,chest,"[0.48, 0.5, 0.59, 0.65]"
Dataset/ThermEval-D/Thermal_551,forehead,"[0.52, 0.45, 0.56, 0.48]"
Dataset/ThermEval-D/Thermal_820,person,"[0.46, 0.42, 0.61, 0.96]"
Dataset/ThermEval-D/Thermal_820,chest,"[0.5, 0.52, 0.58, 0.66]"
Dataset/ThermEval-D/Thermal_641,person,"[0.36, 0.41, 0.56, 0.95]"
Dataset/ThermEval-D/Thermal_641,chest,"[0.42, 0.52, 0.51, 0.62]"
Dataset/ThermEval-D/Thermal_748,person,"[0.34, 0.27, 0.83, 0.99]"
Dataset/ThermEval-D/Thermal_748,forehead,"[0.5, 0.4, 0.64, 0.46]"
Dataset/ThermEval-D/Thermal_748,chest,"[0.45, 0.61, 0.72, 0.96]"
Dataset/ThermEval-D/Thermal_748,nose,"[0.55, 0.49, 0.61, 0.54]"
Dataset/ThermEval-D/Thermal_714,person,"[0.39, 0.31, 0.73, 0.99]"
Dataset/ThermEval-D/Thermal_714,chest,"[0.5, 0.49, 0.63, 0.75]"
Dataset/ThermEval-D/Thermal_834,person,"[0.35, 0.31, 0.74, 0.99]"
Dataset/ThermEval-D/Thermal_834,chest,"[0.44, 0.56, 0.64, 0.85]"
Dataset/ThermEval-D/Thermal_834,forehead,"[0.48, 0.34, 0.56, 0.4]"
Dataset/ThermEval-D/Thermal_834,nose,"[0.5, 0.41, 0.52, 0.46]"
Dataset/ThermEval-D/Thermal_761,person,"[0.39, 0.41, 0.74, 0.99]"
Dataset/ThermEval-D/Thermal_761,chest,"[0.52, 0.56, 0.62, 0.77]"
Dataset/ThermEval-D/Thermal_592,person,"[0.44, 0.4, 0.65, 0.93]"
Dataset/ThermEval-D/Thermal_592,chest,"[0.51, 0.53, 0.59, 0.61]"
Dataset/ThermEval-D/Thermal_643,person,"[0.36, 0.4, 0.56, 0.94]"
Dataset/ThermEval-D/Thermal_643,chest,"[0.42, 0.52, 0.51, 0.62]"
Dataset/ThermEval-D/Thermal_699,person,"[0.32, 0.09, 0.81, 0.99]"
Dataset/ThermEval-D/Thermal_699,chest,"[0.43, 0.48, 0.72, 0.97]"
Dataset/ThermEval-D/Thermal_699,forehead,"[0.52, 0.16, 0.63, 0.23]"
Dataset/ThermEval-D/Thermal_699,nose,"[0.61, 0.21, 0.64, 0.25]"
Dataset/ThermEval-D/Thermal_926,person,"[0.09, 0.24, 0.7, 0.99]"
Dataset/ThermEval-D/Thermal_926,chest,"[0.31, 0.53, 0.51, 0.93]"
Dataset/ThermEval-D/Thermal_926,forehead,"[0.35, 0.34, 0.45, 0.41]"
Dataset/ThermEval-D/Thermal_926,nose,"[0.39, 0.44, 0.42, 0.49]"
Dataset/ThermEval-D/Thermal_570,person,"[0.31, 0.18, 0.86, 0.99]"
Dataset/ThermEval-D/Thermal_570,chest,"[0.43, 0.55, 0.74, 0.95]"
Dataset/ThermEval-D/Thermal_570,forehead,"[0.42, 0.32, 0.47, 0.37]"
Dataset/ThermEval-D/Thermal_570,nose,"[0.43, 0.41, 0.46, 0.45]"
Dataset/ThermEval-D/Thermal_549,person,"[0.43, 0.4, 0.63, 0.93]"
Dataset/ThermEval-D/Thermal_549,chest,"[0.5, 0.5, 0.58, 0.63]"
Dataset/ThermEval-D/Thermal_520,person,"[0.25, 0.18, 0.83, 0.99]"
Dataset/ThermEval-D/Thermal_520,chest,"[0.4, 0.59, 0.66, 0.88]"
Dataset/ThermEval-D/Thermal_520,nose,"[0.41, 0.32, 0.42, 0.36]"
Dataset/ThermEval-D/Thermal_1040,person,"[0.42, 0.37, 0.63, 0.96]"
Dataset/ThermEval-D/Thermal_1040,chest,"[0.47, 0.52, 0.58, 0.65]"
Dataset/ThermEval-D/Thermal_757,person,"[0.39, 0.4, 0.74, 0.99]"
Dataset/ThermEval-D/Thermal_757,chest,"[0.51, 0.57, 0.63, 0.77]"
Dataset/ThermEval-D/Thermal_819,person,"[0.47, 0.41, 0.61, 0.96]"
Dataset/ThermEval-D/Thermal_819,chest,"[0.51, 0.53, 0.58, 0.67]"
Dataset/ThermEval-D/Thermal_563,person,"[0.32, 0.18, 0.86, 0.99]"
Dataset/ThermEval-D/Thermal_563,chest,"[0.44, 0.51, 0.75, 0.98]"
Dataset/ThermEval-D/Thermal_563,forehead,"[0.54, 0.21, 0.64, 0.28]"
Dataset/ThermEval-D/Thermal_563,nose,"[0.64, 0.28, 0.68, 0.33]"
Dataset/ThermEval-D/Thermal_528,person,"[0.38, 0.33, 0.71, 0.99]"
Dataset/ThermEval-D/Thermal_528,chest,"[0.49, 0.54, 0.61, 0.71]"
Dataset/ThermEval-D/Thermal_528,nose,"[0.61, 0.41, 0.61, 0.42]"
Dataset/ThermEval-D/Thermal_528,forehead,"[0.57, 0.37, 0.59, 0.39]"
Dataset/ThermEval-D/Thermal_553,person,"[0.43, 0.39, 0.63, 0.94]"
Dataset/ThermEval-D/Thermal_553,chest,"[0.5, 0.51, 0.59, 0.64]"
Dataset/ThermEval-D/Thermal_553,forehead,"[0.55, 0.44, 0.59, 0.47]"
Dataset/ThermEval-D/Thermal_676,person,"[0.32, 0.39, 0.53, 0.98]"
Dataset/ThermEval-D/Thermal_676,chest,"[0.37, 0.52, 0.48, 0.67]"
Dataset/ThermEval-D/Thermal_979,person,"[0.42, 0.38, 0.68, 0.99]"
Dataset/ThermEval-D/Thermal_979,chest,"[0.49, 0.54, 0.63, 0.71]"
Dataset/ThermEval-D/Thermal_961,person,"[0.3, 0.22, 0.85, 0.99]"
Dataset/ThermEval-D/Thermal_961,forehead,"[0.55, 0.34, 0.67, 0.4]"
Dataset/ThermEval-D/Thermal_961,nose,"[0.58, 0.41, 0.63, 0.48]"
Dataset/ThermEval-D/Thermal_961,chest,"[0.48, 0.6, 0.73, 0.96]"
Dataset/ThermEval-D/Thermal_584,person,"[0.4, 0.35, 0.73, 0.99]"
Dataset/ThermEval-D/Thermal_584,chest,"[0.49, 0.54, 0.65, 0.7]"
Dataset/ThermEval-D/Thermal_584,forehead,"[0.5, 0.42, 0.53, 0.44]"
Dataset/ThermEval-D/Thermal_584,nose,"[0.51, 0.46, 0.52, 0.48]"
Dataset/ThermEval-D/Thermal_849,person,"[0.38, 0.38, 0.61, 0.99]"
Dataset/ThermEval-D/Thermal_849,chest,"[0.42, 0.54, 0.54, 0.69]"
Dataset/ThermEval-D/Thermal_518,person,"[0.24, 0.18, 0.82, 0.99]"
Dataset/ThermEval-D/Thermal_518,chest,"[0.41, 0.6, 0.69, 0.91]"
Dataset/ThermEval-D/Thermal_518,nose,"[0.65, 0.31, 0.67, 0.34]"
Dataset/ThermEval-D/Thermal_582,person,"[0.4, 0.35, 0.73, 0.99]"
Dataset/ThermEval-D/Thermal_582,chest,"[0.5, 0.54, 0.64, 0.69]"
Dataset/ThermEval-D/Thermal_582,forehead,"[0.57, 0.42, 0.62, 0.44]"
Dataset/ThermEval-D/Thermal_1009,person,"[0.19, 0.12, 0.84, 0.99]"
Dataset/ThermEval-D/Thermal_1009,chest,"[0.36, 0.51, 0.67, 0.97]"
Dataset/ThermEval-D/Thermal_1009,forehead,"[0.36, 0.27, 0.49, 0.36]"
Dataset/ThermEval-D/Thermal_1009,nose,"[0.39, 0.39, 0.43, 0.44]"
Dataset/ThermEval-D/Thermal_648,person,"[0.14, 0.17, 0.76, 0.99]"
Dataset/ThermEval-D/Thermal_648,chest,"[0.28, 0.54, 0.57, 0.94]"
Dataset/ThermEval-D/Thermal_648,nose,"[0.54, 0.32, 0.56, 0.35]"
Dataset/ThermEval-D/Thermal_907,person,"[0.47, 0.41, 0.67, 0.96]"
Dataset/ThermEval-D/Thermal_907,chest,"[0.52, 0.52, 0.59, 0.66]"
Dataset/ThermEval-D/Thermal_838,person,"[0.32, 0.3, 0.76, 0.99]"
Dataset/ThermEval-D/Thermal_838,chest,"[0.39, 0.55, 0.6, 0.86]"
Dataset/ThermEval-D/Thermal_838,forehead,"[0.48, 0.4, 0.55, 0.45]"
Dataset/ThermEval-D/Thermal_992,person,"[0.45, 0.4, 0.63, 0.96]"
Dataset/ThermEval-D/Thermal_992,chest,"[0.5, 0.53, 0.59, 0.64]"
Dataset/ThermEval-D/Thermal_662,person,"[0.25, 0.35, 0.54, 0.99]"
Dataset/ThermEval-D/Thermal_662,chest,"[0.35, 0.51, 0.48, 0.71]"
Dataset/ThermEval-D/Thermal_636,person,"[0.36, 0.4, 0.56, 0.94]"
Dataset/ThermEval-D/Thermal_636,chest,"[0.41, 0.52, 0.51, 0.63]"
Dataset/ThermEval-D/Thermal_982,person,"[0.42, 0.39, 0.68, 0.99]"
Dataset/ThermEval-D/Thermal_982,chest,"[0.5, 0.55, 0.62, 0.71]"
Dataset/ThermEval-D/Thermal_606,person,"[0.23, 0.21, 0.71, 0.99]"
Dataset/ThermEval-D/Thermal_606,chest,"[0.34, 0.53, 0.6, 0.96]"
Dataset/ThermEval-D/Thermal_606,nose,"[0.39, 0.31, 0.41, 0.35]"
Dataset/ThermEval-D/Thermal_606,forehead,"[0.41, 0.24, 0.47, 0.3]"
Dataset/ThermEval-D/Thermal_942,person,"[0.27, 0.38, 0.57, 0.99]"
Dataset/ThermEval-D/Thermal_942,chest,"[0.37, 0.53, 0.49, 0.72]"
Dataset/ThermEval-D/Thermal_942,forehead,"[0.38, 0.41, 0.42, 0.45]"
Dataset/ThermEval-D/Thermal_952,person,"[0.3, 0.43, 0.5, 0.95]"
Dataset/ThermEval-D/Thermal_952,chest,"[0.37, 0.52, 0.46, 0.65]"
Dataset/ThermEval-D/Thermal_763,person,"[0.39, 0.4, 0.74, 0.99]"
Dataset/ThermEval-D/Thermal_763,chest,"[0.52, 0.56, 0.63, 0.77]"
Dataset/ThermEval-D/Thermal_763,forehead,"[0.54, 0.45, 0.61, 0.49]"
Dataset/ThermEval-D/Thermal_884,person,"[0.33, 0.15, 0.78, 0.99]"
Dataset/ThermEval-D/Thermal_884,chest,"[0.42, 0.5, 0.69, 0.89]"
Dataset/ThermEval-D/Thermal_980,person,"[0.42, 0.38, 0.68, 0.99]"
Dataset/ThermEval-D/Thermal_980,chest,"[0.51, 0.55, 0.62, 0.69]"
Dataset/ThermEval-D/Thermal_972,person,"[0.29, 0.23, 0.85, 0.99]"
Dataset/ThermEval-D/Thermal_972,chest,"[0.45, 0.62, 0.72, 0.95]"
Dataset/ThermEval-D/Thermal_972,forehead,"[0.48, 0.38, 0.56, 0.41]"
Dataset/ThermEval-D/Thermal_627,person,"[0.31, 0.35, 0.62, 0.99]"
Dataset/ThermEval-D/Thermal_627,chest,"[0.39, 0.51, 0.55, 0.71]"
Dataset/ThermEval-D/Thermal_627,forehead,"[0.48, 0.41, 0.54, 0.45]"
Dataset/ThermEval-D/Thermal_974,person,"[0.3, 0.24, 0.86, 0.99]"
Dataset/ThermEval-D/Thermal_974,chest,"[0.46, 0.62, 0.73, 0.96]"
Dataset/ThermEval-D/Thermal_1048,person,"[0.42, 0.36, 0.63, 0.96]"
Dataset/ThermEval-D/Thermal_1048,chest,"[0.48, 0.51, 0.59, 0.66]"
Dataset/ThermEval-D/Thermal_604,person,"[0.23, 0.2, 0.72, 0.99]"
Dataset/ThermEval-D/Thermal_604,chest,"[0.34, 0.56, 0.58, 0.9]"
Dataset/ThermEval-D/Thermal_604,nose,"[0.41, 0.34, 0.44, 0.38]"
Dataset/ThermEval-D/Thermal_604,forehead,"[0.41, 0.28, 0.47, 0.31]"
Dataset/ThermEval-D/Thermal_668,person,"[0.25, 0.35, 0.55, 0.99]"
Dataset/ThermEval-D/Thermal_668,chest,"[0.34, 0.51, 0.47, 0.71]"
Dataset/ThermEval-D/Thermal_765,person,"[0.39, 0.4, 0.74, 0.99]"
Dataset/ThermEval-D/Thermal_765,chest,"[0.51, 0.56, 0.64, 0.76]"
Dataset/ThermEval-D/Thermal_1023,person,"[0.37, 0.31, 0.68, 0.99]"
Dataset/ThermEval-D/Thermal_1023,chest,"[0.47, 0.5, 0.59, 0.73]"
